"","site_model_name","clock_model_name","tree_prior_name","marg_log_lik","marg_log_lik_sd","weight","ess"
"1","GTR","relaxed_log_normal","birth_death",-8245.50785832031,5.60054396819711,1.27207430974014e-14,7.13713286517995
"2","GTR","relaxed_log_normal","yule",-8229.032934114,4.52783140464383,0.00000018175281855477,6.08309379434399
"3","GTR","strict","birth_death",-8258.08918584087,4.03527751470186,4.37030115196597e-20,9.75400781815396
"4","GTR","strict","yule",-8263.34444688241,5.52268433869069,2.28128998227592e-22,6.87849373568071
"5","HKY","relaxed_log_normal","birth_death",-8234.8565572104,4.40408527761985,0.000000000537419943584789,13.5977992086595
"6","HKY","relaxed_log_normal","yule",-8220.52430275412,4.02506978151559,0.000901016621307376,6.91146634347984
"7","HKY","strict","birth_death",-8221.93495316706,3.94607238725124,0.000219834126632627,6.39382790196783
"8","HKY","strict","yule",-8226.38123560912,4.79750312270757,0.00000257690959627135,7.62742765594298
"9","JC69","relaxed_log_normal","birth_death",-8218.92538612088,4.11102658008056,0.00445793234747745,7.10967221044062
"10","JC69","relaxed_log_normal","yule",-8216.24328515509,3.73876041492574,0.0651561062443322,6.73748702934391
"11","JC69","strict","birth_death",-8213.58568009039,3.25968215410732,0.929262341105245,5.4220225333374
"12","TN93","relaxed_log_normal","birth_death",-8235.05833436521,5.10250343775583,0.000000000439220977458122,6.57349743306471
"13","TN93","relaxed_log_normal","yule",-8237.13252223292,5.73177085778984,5.51918216739887e-11,13.0239450728849
"14","TN93","strict","birth_death",-8233.22583405396,5.19663065976523,0.00000000274490834388841,8.53740090120294
"15","TN93","strict","yule",-8232.27325893376,5.53510592056692,0.00000000711583658003458,9.69107840425727
